County,Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k,log1p_rate_per_100k
San Diego,2010-09,0.1266666666666666,66.05555555555556,3.6927777777777777,2656.35,0.0,74.58000000000001,62.0,35.5,329.78000000000003,2636.321,1169.7138,0.3545677512894178,0.30348240070103016
San Diego,2010-10,1.4516666666666669,73.64551521893013,3.3455197132616488,2476.983333333333,0.0,68.10316129032257,56.0,39.0,22.69,2803.3572,639.4265,0.257867455483213,0.22941779142625446
San Diego,2010-11,0.5566666666666666,57.81031746031746,3.5369047619047618,2420.866666666667,0.0,58.81848164906989,59.5,34.5,64.67,1241.8863,513.6395,0.3545677512894178,0.30348240070103016
San Diego,2010-12,0.8433333333333333,71.32743314033637,2.7694086021505377,2051.5666666666666,0.1666666666666666,54.29240143369176,67.0,27.5,41.78,951.8841,547.7214,0.870302662255844,0.6261002692436719
San Diego,2011-01,0.27,57.59139784946237,3.0930107526881723,2301.4500000000003,0.0,53.05419354838709,63.0,27.0,27.31,2268.4604,2220.386,0.5107301206280704,0.4125930575617164
San Diego,2011-02,1.1233333333333333,61.56569664902998,3.4654761904761906,2326.35,0.1666666666666666,53.10857142857143,56.0,19.0,4.66,1411.882,2902.2896,0.3192063253925439,0.277030287121787
San Diego,2011-03,1.1233333333333333,70.80645161290322,3.645814132104455,2657.2166666666667,0.0,58.26360513739545,60.0,25.0,10.08,1527.9426,2986.6738,0.5107301206280704,0.4125930575617164
San Diego,2011-04,0.3166666666666666,67.8611111111111,3.6722222222222234,2644.5333333333333,0.0,63.58283950617284,60.5,26.0,17.45,1414.467,4010.6847,0.2234444277747808,0.20167018217004407
San Diego,2011-05,0.295,64.09659498207886,4.33010752688172,3221.083333333333,0.0,66.76000384024577,63.0,29.0,168.34,1145.5696,3386.1461,0.3511269579317984,0.3009390278654371
San Diego,2011-06,0.0366666666666666,69.18333333333334,4.248888888888889,3058.05,0.0,71.397094017094,60.0,19.0,537.83,1939.7555,4996.9258,0.2872856928532896,0.25253588754827233
San Diego,2011-07,0.04,68.71198156682027,4.02258064516129,2992.2000000000003,0.0,75.5010752688172,59.0,31.5,625.26,1713.2771,3917.6453,0.3192063253925439,0.277030287121787
San Diego,2011-08,0.0466666666666666,68.69670651928716,3.797507331378299,2682.4500000000003,0.0,76.80989736070381,64.0,23.5,1882.22,1388.4768,19390.6535,0.5426507531673248,0.4335022050314573
San Diego,2011-09,0.0433333333333333,70.78638719855759,3.493486590038314,2502.133333333333,0.0,74.47333333333333,69.0,30.0,215.48,1798.0635,3293.0304,0.4149682230103071,0.34710707360650134
San Diego,2011-10,0.1133333333333333,66.05376344086022,3.497849462365592,2601.6833333333334,0.0,66.7,69.0,24.0,103.61,2098.2616,6490.9761,0.4149682230103071,0.34710707360650134
San Diego,2011-11,1.2466666666666666,64.85555555555555,3.6016666666666666,2591.9,0.0,58.90444444444445,65.0,28.0,30.51,1373.3956,2621.1083,0.3830475904710527,0.32428946313255075
San Diego,2011-12,0.475,58.70732526881721,3.493581989247312,2434.9500000000003,0.0,52.351915322580645,72.0,43.0,16.08,1710.3196,2274.1266,0.4468888555495616,0.3694156344363722
San Diego,2012-01,0.425,57.20967741935484,3.3634408602150536,2502.6666666666665,0.0,53.25752688172043,69.0,44.0,46.59,1737.9598,3342.5663,0.4736196985379043,0.3877217540584304
San Diego,2012-02,1.0116666666666667,62.77011494252874,3.971264367816092,2765.05,0.0,55.22701149425288,60.0,33.0,19.51,1310.3148,2465.2033,0.3473211122611299,0.2981182597089432
San Diego,2012-03,1.225,64.78568645784635,4.277956989247312,3182.7000000000003,0.1666666666666666,58.06935483870968,55.0,28.0,14.45,2000.1443,7393.6412,0.3157464656919362,0.27440415909343047
San Diego,2012-04,1.055,66.78333333333335,4.166111111111111,2999.7833333333333,0.1666666666666666,62.72888888888889,60.5,23.0,34.71,2583.9199,3714.3873,0.599918284814679,0.4699525559506914
San Diego,2012-05,0.0866666666666666,69.60752688172043,4.070430107526882,3028.866666666667,0.0,68.60428187403994,70.0,32.0,500.98,1778.5185,4021.2487,0.505194345107098,0.4089220228254228
San Diego,2012-06,0.015,69.2388888888889,4.037222222222222,2905.2833333333333,0.0,72.345,63.0,33.0,2948.56,2575.5699,6780.503,0.3473211122611299,0.2981182597089432
San Diego,2012-07,0.005,70.40779437470205,3.806989247311827,2832.083333333333,0.0,75.15906426011266,62.0,31.0,228.54,1390.7172,4946.9179,0.3473211122611299,0.2981182597089432
San Diego,2012-08,0.02,73.38978494623656,3.526344086021505,2624.65,0.0,77.24086021505376,60.0,62.0,4685.849999999999,2127.0088,4516.6111,0.3473211122611299,0.2981182597089432
San Diego,2012-09,0.02,65.93703703703703,3.461111111111111,2495.2000000000003,0.0,75.77456349206349,64.0,34.5,559.77,1775.5041,5107.2276,0.4736196985379043,0.3877217540584304
San Diego,2012-10,0.8316666666666667,62.622720897615714,3.4096774193548387,2536.6666666666665,0.0,67.93581633914225,56.0,22.0,30.45,1719.0164,4044.1015,0.1262985862767745,0.11893666887830351
San Diego,2012-11,0.2483333333333333,66.52088122605365,3.3294444444444444,2396.016666666667,0.0,61.16,67.0,27.0,125.0,1808.0704,2805.7307,0.252597172553549,0.22521913384457212
San Diego,2012-12,1.695,73.68793828892005,3.4516129032258065,2566.7000000000003,0.0,56.61622172784576,66.0,23.0,12.39,1942.4502,2764.9449,0.252597172553549,0.22521913384457212
San Diego,2013-01,0.7266666666666666,53.17204301075268,3.646774193548387,2713.133333333333,0.1666666666666666,51.26002966258807,68.0,25.0,40.45,2362.0036,1964.8331,0.2188072317665589,0.197872701625564
San Diego,2013-02,0.42,60.62037037037037,3.941909171075837,2631.883333333333,0.0,54.36567460317461,61.0,21.0,421.9,2151.4518,2648.0879,0.1562908798332563,0.14521736475097072
San Diego,2013-03,0.8483333333333333,69.09534050179211,3.767813620071685,2788.6,0.0,60.01096779811463,63.0,31.0,16.94,3052.4359,3741.6839,0.2813235836998615,0.24789359343585385
San Diego,2013-04,0.0416666666666666,65.8124521072797,4.440651340996168,3180.55,0.0,64.04949400960895,60.5,46.5,133.54999999999998,1916.9568,5316.8096,0.343839935633164,0.2955311394974856
San Diego,2013-05,0.28,67.62903225806451,4.35752688172043,3242.583333333333,0.0,69.96787492925863,62.0,32.5,4203.87,1747.1097,3355.9387,0.1875490557999076,0.1718915662207092
San Diego,2013-06,0.0,69.19425287356323,4.013333333333333,2890.583333333333,0.0,73.81777777777778,60.0,21.5,166.93,1678.012,2922.0609,0.1562908798332563,0.14521736475097072
San Diego,2013-07,0.01,72.94528779253638,3.61236559139785,2688.2833333333333,0.0,76.79913151364765,58.0,27.0,27797.4,2292.7239,17478.9851,0.2188072317665589,0.197872701625564
San Diego,2013-08,0.0066666666666666,70.32382133995037,3.3650537634408604,2505.433333333333,0.0,75.6994623655914,58.0,33.0,20564.65,2714.7391,3638.063,0.3750981115998153,0.3185250824637416
San Diego,2013-09,0.0333333333333333,65.2913203654583,3.416111111111111,2458.4666666666667,0.0,75.18055555555556,56.5,29.0,48.23,3094.3811,2826.6269,0.2500654077332102,0.22319587613181074
San Diego,2013-10,0.445,64.16666666666667,3.418817204301076,2542.3166666666666,0.0,66.14998455073538,61.0,52.5,235.74,2609.5873,3440.665,0.2188072317665589,0.197872701625564
San Diego,2013-11,0.3166666666666666,61.977394636015326,3.08,2215.7333333333336,0.0,60.90444444444445,68.0,24.5,14.44,1305.919,1511.6806,0.3125817596665127,0.27199600662275625
San Diego,2013-12,0.2833333333333333,51.58064516129033,3.28010752688172,2442.6666666666665,0.0,54.329200638071605,69.0,26.0,7.050000000000001,1713.1509,1458.8676,0.1875490557999076,0.1718915662207092
San Diego,2014-01,0.1033333333333333,53.61827956989248,2.632258064516129,1957.1166666666668,0.0,54.90274790919952,72.0,28.0,57.65,2019.9581,3776.4656,0.3092042689978195,0.26941952440784245
San Diego,2014-02,1.2483333333333333,66.81150793650794,3.274305555555556,2137.5,0.1666666666666666,57.69265873015873,61.5,30.0,21.55,1980.9489,3183.6331,0.3401246958976014,0.29276266627332054
San Diego,2014-03,0.6433333333333334,66.41935483870968,3.6021505376344085,2681.2000000000003,0.0,61.72048984468339,58.0,45.0,466.61,3121.5829,3553.4452,0.2164429882984736,0.19593101679055255
San Diego,2014-04,0.4433333333333333,61.75344827586207,3.8761111111111113,2790.9833333333336,0.0,65.29619658119658,58.5,31.0,249.13,1638.2818,3264.0524,0.2782838420980375,0.24551842996334608
San Diego,2014-05,0.0633333333333333,56.630824372759854,3.8532258064516127,2866.4,0.0,70.12240143369176,60.0,29.0,163.89,906.1103,4371.1872,0.3710451227973834,0.3155733123634389
San Diego,2014-06,0.0533333333333333,67.82222222222222,3.8316666666666666,2758.083333333333,0.0,75.42137931034483,61.0,28.5,194.55,1294.4506,13044.4294,0.2164429882984736,0.19593101679055255
San Diego,2014-07,0.0533333333333333,69.47849462365592,3.508602150537634,2610.9500000000003,0.0,78.46424731182795,55.0,27.5,225.44,2129.015,9410.09,0.3092042689978195,0.26941952440784245
San Diego,2014-08,0.08,70.24082313681869,3.4860215053763444,2591.4166666666665,0.0,77.13655913978495,55.0,51.5,15.9,4073.3709,13871.648,0.1546021344989097,0.14375581233423076
San Diego,2014-09,0.0316666666666666,68.8262315270936,3.3827777777777777,2435.2166666666667,0.0,77.175,54.5,25.0,33.72,5819.7091,9568.0637,0.2164429882984736,0.19593101679055255
San Diego,2014-10,0.0916666666666666,64.49614695340502,2.9408602150537635,2188.1833333333334,0.0,70.47412186379928,64.0,29.0,10.7,4008.4861,19843.8429,0.1546021344989097,0.14375581233423076
San Diego,2014-11,0.645,55.33478260869565,3.216666666666667,2314.8166666666666,0.0,61.587777777777774,54.0,29.0,114.73,2477.8172,7900.7418,0.0309204268997819,0.030452021551678234
San Diego,2014-12,2.19,74.60215053763442,2.9263440860215053,2176.0333333333333,0.0,58.02580645161291,59.0,24.0,4.01,2279.9967,9643.8306,0.1236817075991277,0.11661053307636465
San Diego,2015-01,0.415,62.53703703703704,2.6934886499402624,1753.6166666666668,0.0,54.922461170848266,62.0,26.0,6.98,3086.5302,13049.8073,0.2452444796234025,0.21933187981419178
San Diego,2015-02,0.3433333333333333,68.83613824447157,3.190595238095238,1829.6,0.0,59.69238095238095,68.5,25.0,14.06,1962.311,2403.4124,0.2452444796234025,0.21933187981419178
San Diego,2015-03,1.0733333333333333,63.611935335980576,3.422043010752688,2545.1,0.0,63.112365591397854,66.0,22.0,27.93,1657.2492,6159.4224,0.1839333597175519,0.168842250855471
San Diego,2015-04,0.1533333333333333,61.61323207443897,3.7994444444444446,2733.35,0.0,65.6511111111111,60.5,24.0,1333.16,1228.7289,5885.4334,0.2452444796234025,0.21933187981419178
San Diego,2015-05,0.4466666666666667,72.33870967741936,3.9844086021505376,2964.616666666667,0.0,68.30645161290322,52.0,16.0,33.47,2394.2241,6645.7519,0.2145889196704772,0.1944056818236202
San Diego,2015-06,0.0283333333333333,72.25799945265463,3.67,2643.1833333333334,0.0,74.41055555555556,56.0,27.0,300.81,1957.0744,20720.4143,0.3372111594821785,0.2905862209389288
San Diego,2015-07,0.88,74.4206238854459,3.5456989247311825,2636.0666666666666,0.0,76.23548387096774,52.0,17.0,452.64,4942.4435,6584.0188,0.3678667194351038,0.31325238714048914
San Diego,2015-08,0.035,70.01354042214257,3.2951612903225804,2451.0,0.0,77.73548387096774,63.0,33.0,1164.56,2692.6202,5947.7129,0.3372111594821785,0.2905862209389288
San Diego,2015-09,0.545,69.21769020251779,3.172777777777778,2283.933333333333,0.0,77.38666666666667,62.0,25.0,29.84,3435.8645,8132.964,0.2759000395763279,0.2436518429639219
San Diego,2015-10,0.4983333333333333,68.34127168046801,3.3155465949820786,2146.05,0.0,72.3844982078853,62.0,32.0,77.12,2341.1981,8505.338,0.4291778393409545,0.3570993414080533
San Diego,2015-11,1.005,50.714468642871545,3.624310344827586,2451.1833333333334,0.1666666666666666,60.11554810557684,60.5,19.0,7.38,1416.0292,3843.8272,0.3678667194351038,0.31325238714048914
San Diego,2015-12,1.1416666666666666,57.3805256869773,3.438227660363367,2532.5,0.5,54.51038190582128,68.0,19.0,9.6,1370.9641,2844.5391,0.2145889196704772,0.1944056818236202
San Diego,2016-01,4.655,71.77419354838709,3.1935483870967745,2378.1833333333334,0.1666666666666666,54.33064516129033,66.0,21.5,124.17,2060.1887,3619.5003,0.3045898028207452,0.2658886640230387
San Diego,2016-02,0.6716666666666667,51.953883813079216,3.112068965517241,2165.9166666666665,0.1666666666666666,57.35114942528736,63.0,19.0,11.75,1555.8214,3841.2603,0.3045898028207452,0.2658886640230387
San Diego,2016-03,0.8816666666666667,69.40322580645162,3.682258064516129,2738.5333333333333,0.0,62.2236559139785,58.0,22.5,27.09,1761.3776,5634.4702,0.0913769408462235,0.08744014749678816
San Diego,2016-04,0.6849999999999999,65.07366052423524,3.633888888888889,2613.4166666666665,0.0,65.36166666666666,58.5,30.0,20.51,1921.4533,8027.6828,0.2436718422565962,0.21806816711941843
San Diego,2016-05,0.6566666666666667,72.1989247311828,3.5064516129032257,2610.4666666666667,0.0,68.44462365591399,51.0,18.0,111.04,2221.7467,6043.4596,0.1827538816924471,0.16784551744505988
San Diego,2016-06,0.02,69.59563492063492,3.4033333333333338,2449.3,0.0,74.26166666666667,66.0,29.5,339.06,1979.3188,15607.7792,0.2741308225386707,0.2422642383291548
San Diego,2016-07,0.035,68.45161290322581,3.36236559139785,2499.5666666666666,0.0,78.23089605734766,62.0,25.0,242.5,2631.2124,6701.0637,0.1827538816924471,0.16784551744505988
San Diego,2016-08,0.0466666666666666,69.71505376344085,3.163440860215054,2353.2833333333333,0.0,79.65645161290323,62.0,27.0,1566.0,2412.2479,6137.8626,0.3959667436669688,0.3335871814682872
San Diego,2016-09,0.3933333333333333,66.40659551176792,2.9672222222222224,2134.7833333333333,0.0,74.51555555555555,65.0,30.0,14.87,2374.0756,9591.7129,0.5787206253594159,0.45661478824464546
San Diego,2016-10,0.1166666666666666,65.0074074074074,2.5696535244922343,1692.6666666666667,0.0,69.53372162485066,58.0,27.0,71.16,3207.463,8040.6558,0.639638585923565,0.49447584311324216
San Diego,2016-11,1.0466666666666666,63.80655902207626,2.586666666666667,1549.0,0.0,62.986666666666665,62.0,26.0,9.59,1342.4683,5785.0497,0.5482616450773414,0.4371327822528249
San Diego,2016-12,3.0050000000000003,68.80304659498208,2.7139784946236563,2018.9166666666667,0.3333333333333333,55.99516129032258,67.0,22.0,4.11,1597.1475,4064.0743,0.2741308225386707,0.2422642383291548
San Diego,2017-01,2.603333333333333,74.63978494623656,2.8000000000000003,2081.116666666667,0.5,54.86344086021506,61.0,17.0,4.29,2263.3496,3744.6179,0.3340331834637783,0.2882068223443039
San Diego,2017-02,3.6766666666666654,79.24404761904762,2.866666666666667,1927.1333333333328,0.0,58.24611344537815,54.0,15.0,11.02,2060.9004,6042.4726,0.273299877379455,0.24161185929586987
San Diego,2017-03,0.1466666666666666,65.6247311827957,2.705913978494624,2014.3333333333333,0.0,62.38580645161291,55.0,22.5,26.86,1974.6668,11185.4446,0.3036665304216167,0.2651807025961466
San Diego,2017-04,0.03,64.36428571428571,3.09,2226.9500000000003,0.0,69.02833333333334,54.0,27.0,1529.08,1726.9657,6110.8848,0.2429332243372933,0.21747408971569315
San Diego,2017-05,0.995,68.37711213517666,3.126881720430108,2326.7166666666667,0.0,69.51781609195403,53.0,22.0,384.38,2391.5956,12088.8241,0.5162331017167484,0.4162290364270438
San Diego,2017-06,0.0933333333333333,71.36111111111111,2.921666666666667,2103.7833333333333,0.0,74.66130268199234,54.0,21.0,6859.71,1566.7848,8007.6683,0.6073330608432335,0.4745763215615521
San Diego,2017-07,0.0433333333333333,71.61290322580645,3.0021505376344084,2232.5166666666664,0.0,78.57741935483871,58.0,21.0,493.83,2254.8328,6780.5594,0.5769664078010717,0.45550300642306196
San Diego,2017-08,0.01,70.07641681640568,3.7446236559139785,2785.85,0.0,77.43492703533026,63.0,24.5,2388.26,2874.0682,6839.4059,0.7287996730118801,0.5474273370688508
