year_month,article_count,rate_per_100k,mean_title_sentiment,mean_title_risk,mean_body_risk,avg_sentiment,avg_risk,mean_body_sentiment,tweet_count,avg_likes
2014-04,1.0,0.4866503979930183,-0.5701908953487873,0.0,0.0496453900709219,-0.2536745798840586,0.0843045112781955,-0.0107162110507488,14,5.714285714285714
2014-05,2.0,0.5249925505621653,-0.0994258455466478,0.0416666666666666,0.0146443514644351,-0.3877981232479214,0.0210526315789473,0.123320029117167,10,0.9
2014-06,0.0,0.4630552271812356,-0.1254130841795442,0.0367833428467492,0.0204887508944706,0.2047787285927269,0.0116959064327485,-0.1673080405043852,9,3.2222222222222223
2014-07,2.0,0.5515371177254208,-0.3088065534830093,0.0625,0.0353309884559884,-0.0833975191926583,0.0257867132867132,-0.5356903551146388,15,1.2666666666666666
2014-08,0.0,0.4778022089385998,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.2290073487269894,0.0088794738823342,-0.1673080405043852,45,1.8888888888888888
2014-09,1.0,0.5220431542106925,-0.2817047480493784,0.0,0.0155642023346303,-0.4244325663229184,0.0341836734693877,-0.2371693383902311,14,1.2857142857142858
2014-10,0.0,0.5456383250224752,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.4751155569517453,0.0104506802721088,-0.1673080405043852,28,2.25
2014-11,0.0,0.530891343265111,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.0865209603944094,0.0538194444444444,-0.1673080405043852,16,2.1875
2014-12,0.0,0.5839804775916221,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.1798519311616054,0.0096153846153846,-0.1673080405043852,13,2.923076923076923
2015-01,2.0,0.5906309959462538,-0.4206489459611475,0.0,0.0310714797193004,-0.3058194059024875,0.0157407407407407,-0.5342482174746692,12,1.9166666666666667
2015-02,2.0,0.4912178580147062,-0.3043616395443678,0.0,0.003003003003003,-0.1103978406637907,0.0,-0.4606836941093206,5,2.8
2015-03,1.0,0.5555440060880605,0.046890951693058,0.0,0.0023391812865497,-0.2803505804363845,0.0162594268476621,-0.3393997736275196,18,1.7222222222222223
2015-04,0.0,0.6169462383398988,-0.1254130841795442,0.0367833428467492,0.0204887508944706,0.2428671102071265,0.0,-0.1673080405043852,20,2.2
2015-05,0.0,0.4561308681565129,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.1766604454722255,0.0055555555555555,-0.1673080405043852,20,2.2
2015-06,1.0,0.5847831643032216,0.1767034111544489,0.0,0.0030360531309297,0.0382576655330402,0.0,0.0259519964456558,13,1.6153846153846154
2015-07,3.0,0.809924682559962,-0.2002328603217999,0.0185185185185185,0.0161035064952361,-0.1364694403018802,0.0130434782608695,-0.2840354262540738,18,1.1666666666666667
2015-08,0.0,0.7163593762714465,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.1730782661930118,0.0369453044375645,-0.1673080405043852,18,1.7777777777777777
